country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Luxembourg,LU,2020-W30,<15yr,61,98607,130.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W31,<15yr,37,98607,99.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W32,<15yr,34,98607,72,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W33,<15yr,20,98607,54.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W34,<15yr,21,98607,41.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W35,<15yr,21,98607,42.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W36,<15yr,24,98607,45.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W37,<15yr,24,98607,48.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W38,<15yr,74,98607,99.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W39,<15yr,47,98607,122.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W40,<15yr,55,98607,103.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W41,<15yr,68,98607,124.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W42,<15yr,61,98607,130.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W43,<15yr,176,98607,240.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W44,<15yr,194,98607,375.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W45,<15yr,233,98607,433,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W46,<15yr,260,98607,500,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W47,<15yr,298,98607,565.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W48,<15yr,391,98607,698.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W49,<15yr,314,98607,715,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W50,<15yr,367,98607,690.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W51,<15yr,304,98607,680.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W09,15-24yr,0,71244,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W10,15-24yr,0,71244,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W11,15-24yr,4,71244,5.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W12,15-24yr,51,71244,77.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W13,15-24yr,50,71244,141.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W14,15-24yr,27,71244,108.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W15,15-24yr,13,71244,56.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W16,15-24yr,7,71244,28.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W17,15-24yr,5,71244,16.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W18,15-24yr,2,71244,9.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W19,15-24yr,5,71244,9.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W20,15-24yr,4,71244,12.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W21,15-24yr,3,71244,9.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W22,15-24yr,0,71244,4.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W23,15-24yr,0,71244,0,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W24,15-24yr,6,71244,8.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W25,15-24yr,5,71244,15.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W26,15-24yr,11,71244,22.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W27,15-24yr,30,71244,57.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W28,15-24yr,43,71244,102.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W29,15-24yr,41,71244,117.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W30,15-24yr,61,71244,143.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W31,15-24yr,45,71244,148.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W32,15-24yr,29,71244,103.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W33,15-24yr,39,71244,95.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W34,15-24yr,41,71244,112.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W35,15-24yr,26,71244,94,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W36,15-24yr,36,71244,87,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W37,15-24yr,25,71244,85.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W38,15-24yr,67,71244,129.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W39,15-24yr,56,71244,172.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W40,15-24yr,54,71244,154.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W41,15-24yr,109,71244,228.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W42,15-24yr,105,71244,300.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W43,15-24yr,218,71244,453.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W44,15-24yr,253,71244,661.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W45,15-24yr,256,71244,714.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W46,15-24yr,274,71244,743.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W47,15-24yr,252,71244,738.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W48,15-24yr,238,71244,687.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W49,15-24yr,298,71244,752.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W50,15-24yr,272,71244,800.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W51,15-24yr,208,71244,673.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W09,25-49yr,1,234459,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W10,25-49yr,2,234459,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W11,25-49yr,44,234459,19.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W12,25-49yr,362,234459,173.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W13,25-49yr,386,234459,319,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W14,25-49yr,118,234459,215,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W15,25-49yr,57,234459,74.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W16,25-49yr,43,234459,42.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W17,25-49yr,31,234459,31.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W18,25-49yr,19,234459,21.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W19,25-49yr,14,234459,14.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W20,25-49yr,23,234459,15.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W21,25-49yr,12,234459,14.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W22,25-49yr,5,234459,7.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W23,25-49yr,7,234459,5.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W24,25-49yr,11,234459,7.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W25,25-49yr,11,234459,9.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W26,25-49yr,39,234459,21.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W27,25-49yr,79,234459,50.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W28,25-49yr,95,234459,74.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W29,25-49yr,169,234459,112.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W30,25-49yr,150,234459,136.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W31,25-49yr,113,234459,112.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W32,25-49yr,83,234459,83.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W33,25-49yr,67,234459,64,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W34,25-49yr,94,234459,68.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W35,25-49yr,108,234459,86.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W36,25-49yr,90,234459,84.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W37,25-49yr,95,234459,78.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W38,25-49yr,244,234459,144.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W39,25-49yr,118,234459,154.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W40,25-49yr,137,234459,108.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W41,25-49yr,164,234459,128.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W42,25-49yr,260,234459,180.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W43,25-49yr,711,234459,414.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W44,25-49yr,825,234459,655.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W45,25-49yr,794,234459,690.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W46,25-49yr,768,234459,666.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W47,25-49yr,790,234459,664.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W48,25-49yr,765,234459,663.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W49,25-49yr,871,234459,697.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W50,25-49yr,756,234459,693.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W51,25-49yr,612,234459,583.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W09,50-64yr,0,121256,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W10,50-64yr,1,121256,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W11,50-64yr,21,121256,18.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W12,50-64yr,174,121256,160.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W13,50-64yr,222,121256,326.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W14,50-64yr,79,121256,248.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W15,50-64yr,33,121256,92.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W16,50-64yr,19,121256,42.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W17,50-64yr,12,121256,25.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W18,50-64yr,5,121256,14,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W19,50-64yr,7,121256,9.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W20,50-64yr,2,121256,7.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W21,50-64yr,5,121256,5.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W22,50-64yr,3,121256,6.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W23,50-64yr,1,121256,3.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W24,50-64yr,3,121256,3.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W25,50-64yr,2,121256,4.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W26,50-64yr,14,121256,13.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W27,50-64yr,27,121256,33.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W28,50-64yr,44,121256,58.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W29,50-64yr,64,121256,89.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W30,50-64yr,71,121256,111.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W31,50-64yr,42,121256,93.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W32,50-64yr,33,121256,61.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W33,50-64yr,22,121256,45.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W34,50-64yr,42,121256,52.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W35,50-64yr,50,121256,75.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W36,50-64yr,30,121256,66,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W37,50-64yr,18,121256,39.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W38,50-64yr,88,121256,87.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W39,50-64yr,57,121256,119.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W40,50-64yr,56,121256,93.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W41,50-64yr,70,121256,103.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W42,50-64yr,110,121256,148.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W43,50-64yr,270,121256,313.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W44,50-64yr,405,121256,556.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W45,50-64yr,429,121256,687.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W46,50-64yr,398,121256,682,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W47,50-64yr,373,121256,635.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W48,50-64yr,374,121256,616.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W49,50-64yr,402,121256,640,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W50,50-64yr,363,121256,630.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W51,50-64yr,276,121256,527,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W09,65-79yr,0,64046,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W10,65-79yr,0,64046,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W11,65-79yr,7,64046,10.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W12,65-79yr,58,64046,101.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W13,65-79yr,93,64046,235.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W14,65-79yr,38,64046,204.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W15,65-79yr,19,64046,89,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W16,65-79yr,13,64046,50,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W17,65-79yr,3,64046,25,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W18,65-79yr,3,64046,9.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W19,65-79yr,2,64046,7.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W20,65-79yr,1,64046,4.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W21,65-79yr,1,64046,3.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W22,65-79yr,3,64046,6.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W23,65-79yr,2,64046,7.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W24,65-79yr,1,64046,4.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W25,65-79yr,1,64046,3.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W26,65-79yr,4,64046,7.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W27,65-79yr,6,64046,15.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W28,65-79yr,13,64046,29.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W29,65-79yr,18,64046,48.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W30,65-79yr,18,64046,56.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W31,65-79yr,12,64046,46.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W32,65-79yr,7,64046,29.7,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W33,65-79yr,3,64046,15.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W34,65-79yr,6,64046,14.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W35,65-79yr,5,64046,17.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W36,65-79yr,10,64046,23.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W37,65-79yr,10,64046,31.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W38,65-79yr,33,64046,67.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W39,65-79yr,15,64046,74.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W40,65-79yr,16,64046,48.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W41,65-79yr,34,64046,78.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W42,65-79yr,38,64046,112.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W43,65-79yr,127,64046,257.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W44,65-79yr,200,64046,510.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W45,65-79yr,192,64046,612.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W46,65-79yr,171,64046,566.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W47,65-79yr,180,64046,548,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W48,65-79yr,161,64046,532.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W49,65-79yr,175,64046,524.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W50,65-79yr,169,64046,537.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W51,65-79yr,114,64046,441.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W09,80+yr,0,24282,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W10,80+yr,0,24282,,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W11,80+yr,5,24282,20.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W12,80+yr,30,24282,144.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W13,80+yr,46,24282,313,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W14,80+yr,33,24282,325.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W15,80+yr,21,24282,222.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W16,80+yr,20,24282,168.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W17,80+yr,10,24282,123.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W18,80+yr,7,24282,70,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W19,80+yr,0,24282,28.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W20,80+yr,1,24282,4.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W21,80+yr,0,24282,4.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W22,80+yr,0,24282,0,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W23,80+yr,1,24282,4.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W24,80+yr,0,24282,4.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W25,80+yr,0,24282,0,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W26,80+yr,0,24282,0,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W27,80+yr,2,24282,8.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W28,80+yr,11,24282,53.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W29,80+yr,8,24282,78.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W30,80+yr,14,24282,90.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W31,80+yr,5,24282,78.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W32,80+yr,7,24282,49.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W33,80+yr,3,24282,41.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W34,80+yr,16,24282,78.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W35,80+yr,1,24282,70,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W36,80+yr,0,24282,4.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W37,80+yr,3,24282,12.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W38,80+yr,8,24282,45.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W39,80+yr,14,24282,90.6,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W40,80+yr,11,24282,103,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W41,80+yr,19,24282,123.5,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W42,80+yr,35,24282,222.4,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W43,80+yr,73,24282,444.8,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W44,80+yr,95,24282,691.9,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W45,80+yr,126,24282,910.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W46,80+yr,103,24282,943.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W47,80+yr,169,24282,1120.2,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W48,80+yr,102,24282,1116.1,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W49,80+yr,120,24282,914.3,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W50,80+yr,117,24282,976,"TESSy COVID-19, national weekly data"
Luxembourg,LU,2020-W51,80+yr,79,24282,807.2,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W10,<15yr,0,67504,,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W11,<15yr,0,67504,,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W12,<15yr,3,67504,4.4,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W13,<15yr,0,67504,4.4,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W14,<15yr,2,67504,3,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W15,<15yr,8,67504,14.8,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W16,<15yr,0,67504,11.9,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W17,<15yr,0,67504,0,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W18,<15yr,0,67504,0,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W19,<15yr,0,67504,0,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W20,<15yr,0,67504,0,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W21,<15yr,0,67504,0,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W22,<15yr,0,67504,0,"TESSy COVID-19, national weekly data"
Malta,MT,2020-W23,<15yr,0,67504,0,"TESSy COVID-19, national weekly data"
